Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2024-02-28 00:00:00-05:00,483.66701476706055,489.70037463345716,481.42319871917215,482.689697265625,12715500,0.0,0.0,,
2024-02-29 00:00:00-05:00,487.09757083882613,490.3486207729217,481.2835770049522,488.7829284667969,17732000,0.0,0.0,0.012623495458240042,
2024-03-01 00:00:00-05:00,490.7574679212223,502.864116895511,490.4982032013804,500.9194641113281,16273600,0.0,0.0,0.02483011361014764,
2024-03-04 00:00:00-05:00,501.6175479595631,503.0336586030815,495.05564591187573,496.8207702636719,12324100,0.0,0.0,-0.008182340957598178,
2024-03-05 00:00:00-05:00,493.6395420956379,494.2179346329204,486.54909782644194,488.8726806640625,15325300,0.0,0.0,-0.015997901205682674,
2024-03-06 00:00:00-05:00,496.2622773226102,501.5875967718666,492.93146090754874,494.72650146484375,11757900,0.0,0.0,0.011974121345520228,
2024-03-07 00:00:00-05:00,501.8967723955973,518.4212078949104,500.00200048626294,510.78228759765625,18586400,0.0,0.0,0.03245386306428433,
2024-03-08 00:00:00-05:00,512.7768225236404,522.13104776378,497.97761185778705,504.5594787597656,18575200,0.0,0.0,-0.01218289864192068,
2024-03-11 00:00:00-04:00,495.64399319559266,495.95313873552806,474.69172878903987,482.2608642578125,20428300,0.0,0.0,-0.044194223754876916,
2024-03-12 00:00:00-04:00,491.9043421088278,500.92945706495095,483.3977870371672,498.3764953613281,15448200,0.0,0.0,0.033416833705378846,
2024-03-13 00:00:00-04:00,494.02847931297975,499.6031120437849,489.6804465591492,494.2079772949219,12090700,0.0,0.0,-0.008364194750765774,
2024-03-14 00:00:00-04:00,498.8850950832054,499.972095675005,486.81834463819604,490.4782409667969,12620000,0.0,0.0,-0.007546896245058443,
2024-03-15 00:00:00-04:00,487.6660096906227,490.47823604438105,479.97717802062397,482.7695007324219,29141700,0.0,0.0,-0.015716783315769645,
2024-03-18 00:00:00-04:00,490.5580625749543,496.05292890267947,485.47207307558324,495.6141357421875,11755300,0.0,0.0,0.026606144319967884,
2024-03-19 00:00:00-04:00,486.8283317882362,495.2650718864235,479.95725358795283,494.8761291503906,10903100,0.0,0.0,-0.0014890749447484808,
2024-03-20 00:00:00-04:00,498.1271715899645,506.8032726379858,493.80908557541954,504.130615234375,11711100,0.0,0.0,0.018700611201175832,
2024-03-21 00:00:00-04:00,513.2953820823078,513.624431278809,504.61928117249084,506.3644714355469,9712500,0.0,0.0,0.004431106014327835,
2024-03-22 00:00:00-04:00,505.60654769094856,508.5683860811608,502.9538548537801,508.179443359375,8117000,0.0,0.0,0.003584319252657453,
2024-03-25 00:00:00-04:00,504.39988805944944,505.8259505229309,498.8651234985178,501.6374816894531,8380600,0.0,0.0,-0.012873329992798443,
2024-03-26 00:00:00-04:00,503.74169445106367,508.5983047664013,493.8489454067389,494.527099609375,11205400,0.0,0.0,-0.014174343703606929,
2024-03-27 00:00:00-04:00,497.92770610698483,498.516111326027,486.72859024249675,492.5026550292969,9989700,0.0,0.0,-0.004093697962512466,
2024-03-28 00:00:00-04:00,491.48544780141845,491.5353286388912,483.8165809854279,484.2453918457031,15212800,0.0,0.0,-0.016765926232626183,
